id,time,activity,appCat.builtin,appCat.communication,appCat.entertainment,appCat.other,appCat.social,appCat.travel,circumplex.arousal,circumplex.valence,mood,screen
AS14.28,2014-05-02,0.0176242236024845,3.6115000000000004,15.267000000000001,54.501,10.041,37.759,30.166,0.0,1.0,7.0,18.3374999761581
AS14.28,2014-05-03,0.0,5.202000000000001,20.5795,42.387,8.1465,26.087,,0.0,1.0,8.0,28.4240000247955
AS14.28,2014-05-04,0.00423728813559322,5.0245,23.21,96.3285,7.218,37.218999999999994,38.178000000000004,0.0,1.0,6.0,26.37350010871885
AS14.28,2014-05-05,0.0125,4.414,13.03,37.238,12.085999999999999,31.5945,47.757,0.5,1.0,7.0,20.9549999237061
AS14.28,2014-05-06,0.02104700854700855,5.0205,31.163,51.442,3.1639999999999997,37.6065,28.435,,,,12.167000055313098
AS14.28,2014-05-07,0.00806451612903225,5.088,16.104,33.8965,11.071,29.090999999999998,80.19800000000001,0.0,0.0,6.0,24.46549999713895
AS14.28,2014-05-08,0.0,5.162999999999999,17.71,,13.064,31.17,,0.0,0.5,6.5,21.332000017166102
AS14.29,2014-02-17,,,,,,,,,,,
AS14.29,2014-02-18,,,,,,,,,,,
AS14.29,2014-02-19,,,,,,,,,,,
AS14.29,2014-02-20,,,,,,,,,,,
AS14.29,2014-02-21,,,,,,,,,,,
AS14.29,2014-02-22,,,,,,,,,,,
AS14.29,2014-02-23,,,,,,,,,,,
AS14.29,2014-02-24,,,,,,,,,,,
AS14.29,2014-02-25,,,,,,,,,,,
AS14.29,2014-02-26,,,,,,,,,,,
AS14.29,2014-02-27,,,,,,,,,,,
AS14.29,2014-02-28,,,,,,,,,,,
AS14.29,2014-03-01,,,,,,,,,,,
AS14.29,2014-03-02,,,,,,,,,,,
AS14.29,2014-03-03,,,,,,,,,,,
AS14.29,2014-03-04,,,,,,,,,,,
AS14.29,2014-03-05,,,,,,,,,,,
AS14.29,2014-03-06,,,,,,,,,,,
AS14.29,2014-03-07,,,,,,,,,,,
AS14.29,2014-03-08,,,,,,,,,,,
AS14.29,2014-03-09,,,,,,,,,,,
AS14.29,2014-03-10,,,,,,,,,,,
AS14.29,2014-03-11,,,,,,,,,,,
AS14.29,2014-03-12,,,,,,,,,,,
AS14.29,2014-03-13,,,,,,,,,,,
AS14.29,2014-03-14,,,,,,,,,,,
AS14.29,2014-03-15,,,,,,,,,,,
AS14.29,2014-03-16,,,,,,,,,,,
AS14.29,2014-03-17,,,,,,,,,,,
AS14.29,2014-03-18,,,,,,,,,,,
AS14.29,2014-03-19,,,,,,,,,,,
AS14.29,2014-03-20,,,,,,,,,,,
AS14.29,2014-03-21,,,,,,,,,,,
AS14.29,2014-03-22,,,,,,,,,,,
AS14.29,2014-03-23,,,,,,,,,,,
AS14.29,2014-03-24,,,,,,,,,,,
AS14.29,2014-03-25,,,,,,,,,,,
AS14.29,2014-03-26,,,,,,,,,,,
AS14.29,2014-03-27,,,,,,,,,,,
AS14.29,2014-03-28,,,,,,,,,,,
AS14.29,2014-03-29,,,,,,,,,,,
AS14.29,2014-03-30,,,,,,,,,,,
AS14.29,2014-03-31,,,,,,,,,,,
AS14.29,2014-04-01,,,,,,,,,,,
AS14.29,2014-04-02,0.0476190476190476,4.574,12.050999999999998,7.023,23.101,34.7975,,0.0,1.5,8.0,34.3954998254776
AS14.29,2014-04-03,0.07083333333333335,2.122,12.833,,22.35,45.589,45.35850000000001,-1.0,0.5,7.5,24.6489999294281
AS14.29,2014-04-04,0.0,2.005,20.555500000000002,38.06,13.027999999999999,68.90899999999999,59.95649999999999,-1.5,1.0,8.0,38.9090001583099
AS14.29,2014-04-05,0.0468390804597701,3.01,15.064,,12.097000000000001,40.955999999999996,47.93,1.0,1.0,8.0,29.5979998111725
AS14.29,2014-04-06,0.0462962962962963,6.5504999999999995,27.6185,,14.553,58.784499999999994,,0.0,1.0,7.5,58.17550003528595
AS14.29,2014-04-07,0.10451680672268909,4.512,22.8035,47.141999999999996,16.062,25.194000000000003,,-1.0,0.0,8.0,33.4099998474121
AS14.29,2014-04-08,0.09614845938375366,4.058,21.107,25.086,10.059,34.6965,38.74,-1.0,1.0,8.0,29.0939999818802
AS14.29,2014-04-09,0.0,3.0410000000000004,11.03,,12.136,57.4105,,0.0,0.0,8.0,16.1819999217987
AS14.29,2014-04-10,0.05,5.396,16.253,24.600500000000004,9.059,31.802,,1.0,2.0,9.0,21.5339999198914
AS14.29,2014-04-11,0.0,6.024,30.063000000000002,13.129000000000001,9.052999999999999,42.3,,0.0,0.0,7.0,56.5164999961853
AS14.29,2014-04-12,0.01706959141113773,3.0355,16.056,32.175,11.5435,20.1685,6.029,1.5,1.0,8.5,21.854000091552752
AS14.29,2014-04-13,0.04583333333333335,2.6895,14.027000000000001,,8.5985,33.425,44.532,1.0,1.0,8.0,22.879499912262
AS14.29,2014-04-14,0.024112325025606004,8.345500000000001,23.914,45.734500000000004,17.164,46.4075,,-1.0,1.0,8.0,40.473999977111795
AS14.29,2014-04-15,0.116666666666667,4.523,23.138,9.029,13.0575,30.616,,-0.5,1.0,8.5,37.6899998188019
AS14.29,2014-04-16,0.004166666666666665,3.5245,20.0955,4.02,15.122,31.844,39.348,0.0,1.0,8.0,46.095499992370605
AS14.29,2014-04-17,0.0416666666666667,3.013,17.535,22.31,11.043,31.183000000000003,34.706999999999994,1.0,1.0,8.0,35.995000123977704
AS14.29,2014-04-18,0.05,5.011,21.585,487.892,12.077,39.7195,64.902,0.0,0.5,8.0,44.11300003528595
AS14.29,2014-04-19,0.0125,4.513999999999999,22.103,,13.04,44.331999999999994,30.28,-1.0,0.0,7.0,48.6300001144409
AS14.29,2014-04-20,0.0,5.0600000000000005,23.186,,17.122,9.911000000000001,,-0.5,1.0,7.5,63.30050003528595
AS14.29,2014-04-21,0.0,2.0069999999999997,21.250999999999998,,17.067,15.7495,,0.0,0.0,7.0,18.6619999408722
AS14.29,2014-04-22,0.0875,7.0295,21.488999999999997,78.445,9.03,21.073,30.087,-1.0,0.0,7.0,35.1549999713898
AS14.29,2014-04-23,0.011629353233830865,3.0175,19.061,397.754,7.019,57.75749999999999,14.523,1.0,1.0,8.0,30.1070001125336
AS14.29,2014-04-24,0.10939265536723185,2.4219999999999997,18.0785,1088.969,9.059,17.0655,30.256,0.0,1.0,8.0,13.9135000705719
AS14.29,2014-04-25,0.108108108108108,9.555,23.091500000000003,,9.081,22.505,45.178999999999995,0.0,1.0,7.5,28.82749998569485
AS14.29,2014-04-26,0.0375,4.01,16.215,,21.0635,28.159,47.181999999999995,0.0,0.0,6.0,20.4549999237061
AS14.29,2014-04-27,0.0,3.057,13.718,42.068000000000005,8.038,34.019,,-1.0,0.0,6.5,29.3670001029968
AS14.29,2014-04-28,0.01673669467787115,2.009,16.087,124.382,9.021,25.624499999999998,47.623999999999995,-1.0,0.0,7.0,26.2520000934601
AS14.29,2014-04-29,0.1050010595465145,4.137,17.573,32.9565,6.0360000000000005,26.0995,35.59,0.0,1.0,7.0,36.7800002098083
AS14.29,2014-04-30,0.018089960886571048,4.734500000000001,28.672,49.7245,7.023,35.292,5.109,-1.0,0.0,8.0,34.0810000896454
AS14.29,2014-05-01,0.01712962962962963,3.007,19.714,,7.017,14.043,,-1.0,0.0,8.0,26.5510001182556
AS14.29,2014-05-02,0.31488095238095204,4.569,7.191000000000001,,,19.762999999999998,42.347,,,,10.365000009536699
AS14.29,2014-05-03,0.30357142857142894,11.05,46.232,17.1585,14.052,5.851,,1.0,1.0,8.0,28.01699995994565
AS14.29,2014-05-04,0.33462885154061595,3.0069999999999997,14.197500000000002,,10.061,46.312,,-1.0,1.0,8.0,8.115000009536741
AS14.29,2014-05-05,0.0126050420168067,3.0460000000000003,19.069000000000003,,9.021,74.4145,24.307,0.0,1.0,8.0,14.8759999275208
AS14.29,2014-05-06,0.0,4.0405,16.291,,2.0069999999999997,28.146500000000003,,,,,40.4869999885559
AS14.29,2014-05-07,0.0,2.01,6.125,,8.5345,4.534,,-1.0,1.0,8.0,16.605999946594252
AS14.29,2014-05-08,0.04626068376068375,2.0285,29.84,13.125,6.709,17.04,,1.0,1.0,8.0,28.2890000343323
AS14.29,2014-05-09,0.00833333333333335,4.015,16.097,217.3075,6.022,28.810500000000005,,-1.0,1.0,8.0,29.8610000610352
AS14.29,2014-05-10,0.05219354838709675,2.006,33.245,28.156999999999996,6.516500000000001,37.141999999999996,,0.0,0.0,7.0,51.3269999027252
AS14.29,2014-05-11,0.0,3.0119999999999996,30.166,,10.569,30.299,53.644,-1.0,0.0,7.0,61.566999912262
AS14.29,2014-05-12,0.0517241379310345,2.691,21.701,50.742,8.023,32.3745,10.643,-1.0,1.0,7.0,40.926500082016
AS14.29,2014-05-13,0.03350840336134455,2.848,26.127499999999998,26.6235,9.541999999999998,36.1965,,1.0,1.0,8.0,53.944000005721996
AS14.29,2014-05-14,0.125,,102.43249999999999,,,6.345,,0.0,0.0,7.0,3.718000054359435
AS14.29,2014-05-15,,,,,,,,-0.5,0.0,6.0,
AS14.30,2014-02-17,,,,,,,,,,,
AS14.30,2014-02-18,,,,,,,,,,,
AS14.30,2014-02-19,,,,,,,,,,,
AS14.30,2014-02-20,,,,,,,,,,,
AS14.30,2014-02-21,,,,,,,,,,,
AS14.30,2014-02-22,,,,,,,,,,,
AS14.30,2014-02-23,,,,,,,,,,,
AS14.30,2014-02-24,,,,,,,,,,,
AS14.30,2014-02-25,,,,,,,,,,,
AS14.30,2014-02-26,,,,,,,,,,,
AS14.30,2014-02-27,,,,,,,,,,,
AS14.30,2014-02-28,,,,,,,,,,,
AS14.30,2014-03-01,,,,,,,,,,,
AS14.30,2014-03-02,,,,,,,,,,,
AS14.30,2014-03-03,,,,,,,,,,,
AS14.30,2014-03-04,,,,,,,,,,,
AS14.30,2014-03-05,,,,,,,,,,,
AS14.30,2014-03-06,,,,,,,,,,,
AS14.30,2014-03-07,,,,,,,,,,,
AS14.30,2014-03-08,,,,,,,,,,,
AS14.30,2014-03-09,,,,,,,,,,,
AS14.30,2014-03-10,,,,,,,,,,,
AS14.30,2014-03-11,,,,,,,,,,,
AS14.30,2014-03-12,,,,,,,,,,,
AS14.30,2014-03-13,,,,,,,,,,,
AS14.30,2014-03-14,,,,,,,,,,,
AS14.30,2014-03-15,,,,,,,,,,,
AS14.30,2014-03-16,,,,,,,,,,,
AS14.30,2014-03-17,,,,,,,,,,,
AS14.30,2014-03-18,,,,,,,,,,,
AS14.30,2014-03-19,,,,,,,,,,,
AS14.30,2014-03-20,0.0822704081632655,3.0184999999999995,37.881,59.4005,15.24,65.333,,1.0,1.0,7.0,21.0770000219345
AS14.30,2014-03-21,0.11904761904761901,3.015,17.165,37.7735,15.314,87.7675,,-1.0,1.0,8.0,24.639000058174148
AS14.30,2014-03-22,0.148706896551724,3.056,43.266999999999996,86.348,29.616500000000002,85.035,,-1.0,1.0,8.0,29.9960000514984
AS14.30,2014-03-23,0.0128655793025872,3.7060000000000004,36.366,107.498,133.80450000000002,95.518,,-1.0,1.0,8.0,29.1519999504089
AS14.30,2014-03-24,0.11666666666666664,3.7595,32.257,138.692,19.099,69.457,,-1.0,1.0,8.0,30.5450000762939
AS14.30,2014-03-25,0.09880952380952365,4.011,39.799,102.69200000000001,17.069000000000003,61.372,,-1.0,1.0,8.0,38.7749998569489
AS14.30,2014-03-26,0.0714285714285714,3.0125,30.4145,43.288999999999994,36.098,52.485,,-1.0,1.0,8.0,32.7164999246597
AS14.30,2014-03-27,0.0666666666666667,3.012,38.381499999999996,75.2365,10.592,87.412,,-1.0,1.0,8.0,34.19799995422365
AS14.30,2014-03-28,0.21875,3.012,28.315,49.811,16.0965,55.181000000000004,13.299500000000002,-1.0,1.0,7.0,40.208000183105504
AS14.30,2014-03-29,0.11750245821042299,3.94,45.461000000000006,69.3655,12.5785,76.539,,-1.0,1.0,8.0,60.9930000305176
AS14.30,2014-03-30,0.0592948717948718,3.01,47.229,57.01,7.6,86.759,45.724,-1.0,1.0,8.0,45.65900003910065
AS14.30,2014-03-31,0.12,3.0180000000000002,33.846000000000004,63.208,17.218,50.278999999999996,25.534,-1.0,1.0,8.0,26.3989999294281
AS14.30,2014-04-01,0.1,4.012,25.153000000000002,141.783,22.865499999999997,64.9395,6.218999999999999,-1.0,1.0,8.0,31.114999771118196
AS14.30,2014-04-02,0.0681818181818182,4.018,31.445999999999998,53.63799999999999,13.924000000000001,40.790499999999994,,-1.0,1.0,8.0,18.949999928474448
AS14.30,2014-04-03,0.0616509926854754,3.498,15.835,72.493,6.8725000000000005,106.3295,2.01,1.0,1.0,8.0,12.657000064849901
AS14.30,2014-04-04,0.07179487179487179,3.0465,20.109,112.6225,31.976499999999998,26.228,73.846,-1.0,1.0,8.0,26.5629999637604
AS14.30,2014-04-05,0.0,3.054,18.137999999999998,69.73899999999999,14.024000000000001,82.46000000000001,,-1.0,1.0,8.0,26.396000146865802
AS14.30,2014-04-06,0.0303030303030303,7.0275,42.553000000000004,124.69,20.1365,63.460499999999996,,-1.0,1.0,8.0,56.08949995040895
AS14.30,2014-04-07,0.0714285714285714,9.035,52.955,83.55,20.16,58.388999999999996,32.218,0.0,1.0,8.0,71.9010001420975
AS14.30,2014-04-08,0.06832298136645959,10.035,49.467999999999996,123.1325,32.369,71.8065,3.011,-1.0,1.0,8.0,60.4949998855591
AS14.30,2014-04-09,0.0625,4.9190000000000005,43.102,94.48299999999999,23.299500000000002,90.042,,-0.5,1.0,8.0,65.470999956131
AS14.30,2014-04-10,0.041443850267379706,4.001,27.454,75.1195,19.095,50.24100000000001,38.8755,-1.0,1.0,8.0,32.8120000362396
AS14.30,2014-04-11,0.0675675675675676,3.194,50.893,110.51,15.3325,44.289500000000004,,-2.0,1.0,7.0,39.6549999713898
AS14.30,2014-04-12,0.02391304347826085,3.0244999999999997,33.8035,198.96400000000003,9.224,76.801,,-1.0,1.0,8.0,19.7520000934601
AS14.30,2014-04-13,0.0128205128205128,4.286,20.758000000000003,48.268,17.805,80.35,,-2.0,1.0,7.0,39.16499996185304
AS14.30,2014-04-14,0.1,3.0669999999999997,28.616,84.59700000000001,13.583,60.542,,-0.5,1.0,7.5,33.518499970436096
AS14.30,2014-04-15,0.0909090909090909,6.538,59.5505,80.2005,31.885999999999996,64.8,51.313,-1.0,1.0,8.0,52.0240001678467
AS14.30,2014-04-16,0.15780141843971648,11.035,28.546999999999997,83.76799999999999,7.0265,29.695,,-1.0,1.0,8.0,49.38300013542175
AS14.30,2014-04-17,0.05,8.1305,33.67100000000001,116.415,30.813999999999997,85.448,,-1.0,1.0,8.0,43.531999826431296
AS14.30,2014-04-18,0.025,3.016,38.5095,221.02,51.163000000000004,54.376999999999995,,-2.0,1.0,7.0,48.56050002574919
AS14.30,2014-04-19,0.043956043956044,3.015,49.388999999999996,151.457,16.051,38.686499999999995,,-1.0,1.0,8.0,43.274000048637404
AS14.30,2014-04-20,0.07619047619047616,4.022,32.143,78.392,13.265,55.3525,,-1.0,1.0,8.0,62.44900012016295
AS14.30,2014-04-21,0.07575757575757575,3.925,57.483000000000004,77.535,14.047,31.195,,-2.0,1.0,8.0,29.4760000705719
AS14.30,2014-04-22,0.0,4.023,48.010999999999996,141.664,9.568000000000001,79.461,,-1.0,1.0,8.0,49.9000000953674
AS14.30,2014-04-23,0.005,3.049,20.1055,262.3615,8.031,63.303999999999995,,-1.0,1.0,8.0,23.9140000343323
AS14.30,2014-04-24,0.0588235294117647,4.013999999999999,19.616500000000002,17.14,9.035,96.29249999999999,,-1.0,1.0,8.0,17.26999998092655
AS14.30,2014-04-25,0.09291443850267361,4.1625,27.5505,153.463,16.0595,46.742999999999995,65.332,-1.0,1.0,8.0,60.1949999332428
AS14.30,2014-04-26,0.111111111111111,7.269,60.924,120.20400000000001,16.235,53.876000000000005,,-1.0,1.0,8.0,91.88499999046326
AS14.30,2014-04-27,0.02785714285714285,7.0755,51.941500000000005,281.279,14.573,71.41499999999999,,-1.0,1.0,8.0,82.33000004291534
AS14.30,2014-04-28,0.11656891495601154,11.504000000000001,33.179,90.1935,13.155999999999999,55.765499999999996,77.396,-1.0,1.0,8.0,71.56849992275241
AS14.30,2014-04-29,0.0394736842105263,6.03,60.826499999999996,114.515,27.744,38.189499999999995,64.8395,-1.0,1.0,8.0,119.05999994278
AS14.30,2014-04-30,0.12121212121212101,4.013999999999999,41.159,78.555,13.7605,29.2365,71.328,-1.0,1.0,8.0,63.5550000667572
AS14.30,2014-05-01,0.10984848484848464,3.042,26.415,59.551,29.0,54.299,30.838,-1.0,1.0,8.0,31.0864999294281
AS14.30,2014-05-02,0.07291666666666666,3.306,35.4105,78.35849999999999,8.031,28.197499999999998,30.029,-1.0,1.0,8.0,34.4960000514984
AS14.30,2014-05-03,0.057565789473684195,3.35,27.983,141.10299999999998,9.067,121.691,,-1.0,1.0,8.0,15.5650000572205
AS14.30,2014-05-04,0.025,8.482000000000001,47.667,112.53299999999999,43.215,114.11699999999999,,-1.0,1.0,8.0,51.1310000419617
AS14.30,2014-05-05,,,,,,,,-1.0,1.0,8.0,
AS14.31,2014-02-17,,,,,,,,,,,
AS14.31,2014-02-18,,,,,,,,,,,
AS14.31,2014-02-19,,,,,,,,,,,
AS14.31,2014-02-20,,,,,,,,,,,
AS14.31,2014-02-21,,,,,,,,,,,
AS14.31,2014-02-22,,,,,,,,,,,
AS14.31,2014-02-23,,,,,,,,,,,
AS14.31,2014-02-24,,,,,,,,,,,
AS14.31,2014-02-25,,,,,,,,,,,
AS14.31,2014-02-26,,,,,,,,,,,
AS14.31,2014-02-27,,,,,,,,,,,
AS14.31,2014-02-28,,,,,,,,,,,
AS14.31,2014-03-01,,,,,,,,,,,
AS14.31,2014-03-02,,,,,,,,,,,
AS14.31,2014-03-03,,,,,,,,,,,
AS14.31,2014-03-04,,,,,,,,,,,
AS14.31,2014-03-05,,,,,,,,,,,
AS14.31,2014-03-06,,,,,,,,,,,
AS14.31,2014-03-07,,,,,,,,,,,
AS14.31,2014-03-08,,,,,,,,,,,
AS14.31,2014-03-09,,,,,,,,,,,
AS14.31,2014-03-10,,,,,,,,,,,
AS14.31,2014-03-11,,,,,,,,,,,
AS14.31,2014-03-12,,,,,,,,,,,
AS14.31,2014-03-13,,,,,,,,,,,
AS14.31,2014-03-14,,,,,,,,,,,
AS14.31,2014-03-15,,,,,,,,,,,
AS14.31,2014-03-16,,,,,,,,,,,
AS14.31,2014-03-17,,,,,,,,,,,
AS14.31,2014-03-18,,,,,,,,,,,
AS14.31,2014-03-19,,,,,,,,,,,
AS14.31,2014-03-20,,,,,,,,,,,
AS14.31,2014-03-21,,,,,,,,,,,
AS14.31,2014-03-22,,,,,,,,,,,
AS14.31,2014-03-23,,,,,,,,,,,
AS14.31,2014-03-24,,,,,,,,,,,
AS14.31,2014-03-25,,,,,,,,,,,
AS14.31,2014-03-26,,,,,,,,,,,
AS14.31,2014-03-27,,,,,,,,,,,
AS14.31,2014-03-28,,,,,,,,,,,
AS14.31,2014-03-29,,,,,,,,,,,
AS14.31,2014-03-30,,,,,,,,,,,
AS14.31,2014-03-31,,,,,,,,,,,
AS14.31,2014-04-01,0.16327075702075725,4.016,63.288999999999994,,57.0125,6.906000000000001,,,,,70.67250001430514
AS14.31,2014-04-02,0.1018518518518518,3.075,18.055999999999997,4.575,4.109,8.529499999999999,,1.0,1.0,7.0,25.1394999027252
AS14.31,2014-04-03,0.14285714285714302,3.009,23.100500000000004,6.402,33.6125,16.275,,1.0,1.0,7.0,26.881999969482397
AS14.31,2014-04-04,0.0,5.133,13.1175,4.0889999999999995,9.051,42.847,,0.0,0.0,7.0,11.79550004005435
AS14.31,2014-04-05,0.1930232558139535,4.0325,16.052,7.321000000000001,11.565999999999999,,7.7405,1.0,1.0,7.0,31.4355000257492
AS14.31,2014-04-06,0.130434782608696,4.011,26.081000000000003,4.09,18.215,17.041,,0.0,0.0,7.0,63.835500001907356
AS14.31,2014-04-07,0.0833333333333333,4.649,12.613,13.866,11.035,30.115,,0.0,0.0,7.0,8.327499985694885
AS14.31,2014-04-08,0.11590038314176249,3.264,14.650500000000001,6.318,9.891,11.82,,1.0,1.0,7.0,16.8359999656677
AS14.31,2014-04-09,0.11428571428571402,3.008,20.796999999999997,8.022,11.032,10.6735,,0.0,1.0,7.0,18.3069999217987
AS14.31,2014-04-10,0.16,4.006,30.615,6.483,11.137,8.0245,,1.0,1.0,7.0,29.0245000123978
AS14.31,2014-04-11,0.233189655172414,3.772,21.033,9.047,8.563500000000001,9.544,,1.0,1.0,8.0,29.23049998283385
AS14.31,2014-04-12,0.129032258064516,3.083,23.771499999999996,,9.031,21.096999999999998,,1.0,1.0,7.0,20.728999853134198
AS14.31,2014-04-13,0.35,6.019,19.2325,8.522,12.262,15.075500000000002,,-1.0,1.0,7.0,11.816999912262
AS14.31,2014-04-14,0.10460875331565,3.013,22.093,6.491,10.109,11.709,,-1.0,0.0,6.0,23.0510001182556
AS14.31,2014-04-15,0.09375000000000014,3.097,11.173000000000002,5.369,8.031500000000001,,,0.0,1.0,7.0,15.6549999713898
AS14.31,2014-04-16,0.10483870967741901,3.0839999999999996,14.077000000000002,6.3765,9.8295,8.007,,0.0,0.5,7.0,19.081000089645396
AS14.31,2014-04-17,0.16437077852826149,3.016,8.538,6.025,6.6370000000000005,2.71,,1.0,1.0,7.0,6.896499991416929
AS14.31,2014-04-18,0.020833333333333315,3.4154999999999998,31.891,7.082999999999999,6.107,7.349,,0.0,1.0,7.0,36.0030000209808
AS14.31,2014-04-19,0.3970588235294121,3.022,11.14,12.164,12.034,8.027999999999999,,1.0,1.0,8.0,7.1745001077651995
AS14.31,2014-04-20,0.36607142857142855,3.0075,8.881,117.87299999999999,11.030999999999999,14.549000000000001,14.218,1.0,2.0,8.0,12.09950006008145
AS14.31,2014-04-21,0.051816239316239354,3.5385,35.138000000000005,6.359,9.192,14.037,,0.0,0.0,6.0,35.3359999656677
AS14.31,2014-04-22,0.108333333333333,3.0069999999999997,23.609,6.519,8.112,5.138999999999999,,0.0,1.0,7.0,18.835500001907352
AS14.31,2014-04-23,0.07083333333333335,3.011,20.0295,5.531499999999999,8.145,18.547,,1.0,1.0,7.0,17.1510000228882
AS14.31,2014-04-24,0.0625,3.0280000000000005,27.235,6.439,9.596,10.0285,22.066,0.5,1.0,6.5,16.360500097274798
AS14.31,2014-04-25,0.1708333333333335,4.011,17.158,8.541,8.025500000000001,19.054,101.301,1.0,1.0,7.0,20.9839999675751
AS14.31,2014-04-26,0.4208333333333329,3.438,16.051,28.2875,9.1305,7.765000000000001,19.696,1.0,1.0,7.0,21.8880000114441
AS14.31,2014-04-27,0.025,3.022,23.774500000000003,5.896,6.5295000000000005,18.182499999999997,,1.0,1.0,7.0,20.62199997901915
AS14.31,2014-04-28,0.054166666666666655,4.0089999999999995,20.896,7.056,12.122,25.435,,1.0,1.0,7.0,23.28449988365175
AS14.31,2014-04-29,0.04583333333333335,3.0069999999999997,9.6025,9.8565,13.135,18.066,,0.0,1.0,7.0,8.3325001001358
AS14.31,2014-04-30,0.1208333333333335,3.0980000000000003,13.305,5.763999999999999,21.6345,28.097,47.282,1.0,1.0,7.0,14.54100000858305
AS14.31,2014-05-01,0.025,3.516,32.0345,10.033,6.034,15.63,,1.0,1.0,7.0,25.358000040054304
AS14.31,2014-05-02,0.197198275862069,3.1094999999999997,24.088,7.9945,7.6135,17.0465,45.2375,1.0,1.0,7.0,15.246999979019199
AS14.31,2014-05-03,0.0,4.054500000000001,10.5435,,8.259,53.183,,1.0,1.0,7.0,11.3274999856949
AS14.31,2014-05-04,0.0,3.8785,4.132,,,,,1.0,1.0,7.0,6.581000089645389
AS14.31,2014-05-05,0.0,3.302,,,14.034,,,1.0,1.0,7.0,13.330499887466445
AS14.31,2014-05-06,,,,,,,,,,,
AS14.31,2014-05-07,0.25,19.1705,5.5175,,,,,1.0,1.0,7.0,54.53999996185292
AS14.31,2014-05-08,,,,,,,,1.0,1.0,7.0,
AS14.31,2014-05-09,,,,,,,,1.0,1.0,7.0,
AS14.31,2014-05-10,,,,,,,,1.0,1.0,7.0,
AS14.31,2014-05-11,,,,,,,,1.0,1.0,7.0,
AS14.31,2014-05-12,,,,,,,,1.0,1.0,7.0,
AS14.31,2014-05-13,,,,,,,,1.0,1.0,7.0,
AS14.31,2014-05-14,,,,,,,,1.0,1.0,7.0,
AS14.31,2014-05-15,,,,,,,,0.5,1.0,7.0,
AS14.31,2014-05-16,,,,,,,,,,,
AS14.31,2014-05-17,0.004166666666666665,6.232,30.514,,,,,,,,30.5150001049042
AS14.32,2014-02-17,,,,,,,,,,,
AS14.32,2014-02-18,,,,,,,,,,,
AS14.32,2014-02-19,,,,,,,,,,,
AS14.32,2014-02-20,,,,,,,,,,,
AS14.32,2014-02-21,,,,,,,,,,,
AS14.32,2014-02-22,,,,,,,,,,,
AS14.32,2014-02-23,,,,,,,,,,,
AS14.32,2014-02-24,,,,,,,,,,,
AS14.32,2014-02-25,,,,,,,,,,,
AS14.32,2014-02-26,,,,,,,,,,,
AS14.32,2014-02-27,,,,,,,,,,,
AS14.32,2014-02-28,,,,,,,,,,,
AS14.32,2014-03-01,,,,,,,,,,,
AS14.32,2014-03-02,,,,,,,,,,,
AS14.32,2014-03-03,,,,,,,,,,,
AS14.32,2014-03-04,,,,,,,,,,,
AS14.32,2014-03-05,,,,,,,,,,,
AS14.32,2014-03-06,,,,,,,,,,,
AS14.32,2014-03-07,,,,,,,,,,,
AS14.32,2014-03-08,,,,,,,,,,,
AS14.32,2014-03-09,,,,,,,,,,,
AS14.32,2014-03-10,,,,,,,,,,,
AS14.32,2014-03-11,,,,,,,,,,,
AS14.32,2014-03-12,,,,,,,,,,,
AS14.32,2014-03-13,,,,,,,,,,,
AS14.32,2014-03-14,,,,,,,,,,,
AS14.32,2014-03-15,,,,,,,,,,,
AS14.32,2014-03-16,,,,,,,,,,,
AS14.32,2014-03-17,,,,,,,,,,,
AS14.32,2014-03-18,,,,,,,,,,,
AS14.32,2014-03-19,,,,,,,,,,,
AS14.32,2014-03-20,,,,,,,,,,,
AS14.32,2014-03-21,,,,,,,,,,,
AS14.32,2014-03-22,,,,,,,,,,,
AS14.32,2014-03-23,,,,,,,,,,,
AS14.32,2014-03-24,,,,,,,,,,,
AS14.32,2014-03-25,,,,,,,,,,,
AS14.32,2014-03-26,,,,,,,,,,,
AS14.32,2014-03-27,,,,,,,,,,,
AS14.32,2014-03-28,,,,,,,,,,,
AS14.32,2014-03-29,,,,,,,,,,,
AS14.32,2014-03-30,,,,,,,,,,,
AS14.32,2014-03-31,,,,,,,,,,,
AS14.32,2014-04-01,,6.565,25.160999999999998,4.308,34.9305,13.199000000000002,,-1.0,1.5,8.0,40.1044998168945
AS14.32,2014-04-02,0.09273504273504275,6.039,11.6765,5.213,9.139,,,0.0,0.0,7.0,19.4170000553131
AS14.32,2014-04-03,0.0687315634218289,5.626,22.395,5.032,12.198,,59.368,0.0,0.5,8.0,20.995499968528748
AS14.32,2014-04-04,0.00851202549985511,7.062,19.189,2.184,12.058,61.324,,-0.5,0.5,8.0,26.084000110626196
AS14.32,2014-04-05,0.0,8.201,34.329499999999996,11.402000000000001,9.8535,198.78799999999998,,2.0,2.0,8.0,21.7370002269745
AS14.32,2014-04-06,0.004166666666666665,14.922,23.679000000000002,5.892,13.152000000000001,94.45249999999999,121.9855,-1.0,0.0,8.0,16.760999917983998
AS14.32,2014-04-07,0.016667824154455148,9.045,15.849,4.0089999999999995,9.748,,45.048500000000004,-1.0,-0.5,7.0,20.3359999656677
AS14.32,2014-04-08,0.00833333333333335,14.943,17.134,5.435,8.259,48.57899999999999,,1.0,0.0,8.0,15.356999993324301
